timestamp,heartrate,steps,calories,gsr,skin_temp,air_temp
None,0,2.0,0.000844,92.1,87.9,
None,0,2.2,0.000846,92.1,88.0,
77,0,1.9,0.000911,91.9,86.9,
None,0,2.0,0.000917,91.7,86.9,
None,0,2.2,0.000789,91.3,86.7,
None,0,2.0,0.000721,91.0,85.9,
None,0,2.2,0.000714,91.0,85.6,
69,0,2.1,0.000765,90.8,86.0,
None,0,2.0,0.000691,90.7,85.9,
None,0,2.0,0.00075,90.7,85.6,
None,0,1.9,0.000768,91.0,86.2,
86,0,1.9,0.000735,91.1,87.0,
88,0,2.0,0.000935,91.2,87.4,
None,0,2.2,0.000819,91.4,87.7,
None,48,3.3,0.000826,91.2,87.0,
None,79,4.6,0.000819,90.6,85.2,
None,23,2.6,0.000874,89.9,83.4,
None,29,3.2,0.000803,88.6,81.8,
None,0,2.1,0.000814,87.8,80.8,
86,0,1.9,0.000783,87.1,79.6,
83,0,2.0,0.000724,86.5,79.1,
None,0,2.2,0.000609,85.9,78.3,
None,0,1.9,0.000514,85.1,78.3,
None,0,2.0,0.000653,85.0,78.3,
None,0,2.0,0.000498,84.9,78.3,
None,0,2.0,0.000505,84.6,78.0,
None,0,1.9,0.000532,84.8,78.3,
None,0,2.0,0.000525,84.9,78.4,
None,0,1.9,0.000498,84.9,78.8,
None,0,2.1,0.000541,85.0,78.7,
None,0,2.1,0.000528,84.8,78.4,
None,0,2.0,0.000507,84.5,78.7,
None,0,2.1,0.000535,84.3,78.3,
None,0,2.1,0.000563,84.1,77.9,
None,0,1.9,0.000495,83.6,77.9,
None,0,2.0,0.000604,83.4,77.8,
None,0,1.9,0.000518,83.1,77.4,
63,0,1.8,0.000594,83.2,77.1,
None,0,1.9,0.000516,83.2,77.5,
None,0,1.7,0.000494,82.9,77.5,
None,0,2.2,0.000529,83.0,77.5,
None,0,1.7,0.000629,83.3,77.5,
None,0,1.3,0.000644,83.3,77.9,
None,0,1.0,0.000662,83.3,77.9,
102,0,1.1,0.000685,83.1,77.9,
97,0,1.0,0.000704,82.9,77.9,
106,0,1.1,0.000685,82.7,77.8,
106,0,1.0,0.000672,82.5,77.5,
105,0,1.4,0.000689,82.2,77.4,
None,0,1.5,0.00066,82.2,77.1,
53,0,1.7,0.000654,82.2,77.4,
None,12,2.8,0.000636,82.1,77.0,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.3,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
None,0,1.2,None,None,None,
